"","name","date","project","email_count","svn_count","watches","votes","jira_count","jira_type","jira_priority"
"301","cm_t2",23,"team1",9,11,0,0,0,0,0
"302","cm_t2",23,"team1",9,5,0,0,0,0,0
"303","cm_t2",24,"team1",18,5,0,0,0,0,0
"304","cm_t2",25,"team1",11,3,0,0,0,0,0
"305","cm_t2",26,"team1",22,11,0,0,0,0,0
"306","cm_t2",26,"team1",22,5,0,0,0,0,0
"307","cm_t2",26,"team1",22,7,0,0,0,0,0
"308","cm_t2",26,"team1",22,37,0,0,0,0,0
"309","cm_t2",27,"team1",18,3,0,0,0,0,0
"310","cm_t2",28,"team1",16,3,0,0,0,0,0
"311","cm_t2",29,"team1",17,5,5,0,1,1,4
"312","cm_t2",29,"team1",17,3,5,0,1,1,4
"313","cm_t2",30,"team1",19,5,0,0,0,0,0
"314","cm_t2",30,"team1",19,5,0,0,0,0,0
"315","cm_t2",30,"team1",19,11,0,0,0,0,0
"316","cm_t2",31,"team1",8,13,4,0,1,1,4
"317","cm_t2",31,"team1",8,4,4,0,1,1,4
"318","cm_t2",31,"team1",8,11,4,0,1,1,4
"319","cm_t3",1,"team1",30,7,0,0,0,0,0
"320","cm_t3",2,"team1",29,0,0,0,0,0,0
"321","cm_t3",3,"team1",39,5,0,0,0,0,0
"322","cm_t3",3,"team1",39,14,0,0,0,0,0
"323","cm_t3",4,"team1",34,3,0,0,0,0,0
"324","cm_t3",5,"team1",26,5,0,0,0,0,0
"325","cm_t3",6,"team1",31,28,0,0,0,0,0
"326","cm_t3",7,"team1",33,13,0,0,0,0,0
"327","cm_t3",7,"team1",33,10,0,0,0,0,0
"328","cm_t3",7,"team1",33,19,0,0,0,0,0
"329","cm_t3",7,"team1",33,3,0,0,0,0,0
"330","cm_t3",8,"team1",29,0,0,0,0,0,0
"331","cm_t3",9,"team1",28,21,0,0,0,0,0
"332","cm_t3",10,"team1",33,11,0,0,0,0,0
"333","cm_t3",11,"team1",37,0,0,0,0,0,0
"334","cm_t3",12,"team1",21,7,0,0,0,0,0
"335","cm_t3",12,"team1",21,7,0,0,0,0,0
"336","cm_t3",13,"team1",24,4,0,0,0,0,0
"337","cm_t3",13,"team1",24,5,0,0,0,0,0
"338","cm_t3",13,"team1",24,7,0,0,0,0,0
"339","cm_t3",14,"team1",24,10,0,0,0,0,0
"340","cm_t3",14,"team1",24,3,0,0,0,0,0
"341","cm_t3",15,"team1",28,0,0,0,0,0,0
"342","cm_t3",16,"team1",40,5,0,0,0,0,0
"343","cm_t3",17,"team1",32,4,0,0,0,0,0
"344","cm_t3",17,"team1",32,16,0,0,0,0,0
"345","cm_t3",18,"team1",37,5,0,0,0,0,0
"346","cm_t3",19,"team1",25,0,0,0,0,0,0
"347","cm_t3",20,"team1",26,0,0,0,0,0,0
"348","cm_t3",21,"team1",47,7,0,0,0,0,0
"349","cm_t3",21,"team1",47,13,0,0,0,0,0
"350","cm_t3",21,"team1",47,7,0,0,0,0,0
"351","cm_t3",22,"team1",38,11,0,0,0,0,0
"352","cm_t3",22,"team1",38,3,0,0,0,0,0
"353","cm_t3",23,"team1",29,5,0,0,0,0,0
"354","cm_t3",23,"team1",29,7,0,0,0,0,0
"355","cm_t3",24,"team1",28,4,0,0,0,0,0
"356","cm_t3",24,"team1",28,3,0,0,0,0,0
"357","cm_t3",25,"team1",26,0,0,0,0,0,0
"358","cm_t3",26,"team1",32,3,0,0,0,0,0
"359","cm_t3",27,"team1",24,0,0,0,0,0,0
"360","cm_t3",28,"team1",31,4,3,0,1,0,4
"361","cm_t3",29,"team1",39,0,0,0,0,0,0
"362","cm_t3",30,"team1",38,9,0,0,0,0,0
"363","cm_t3",30,"team1",38,14,0,0,0,0,0
"364","cm_t3",31,"team1",29,3,5,0,1,1,2
"365","cm_t4",1,"team1",26,21,0,0,0,0,0
"366","cm_t4",1,"team1",26,9,0,0,0,0,0
"367","cm_t4",1,"team1",26,7,0,0,0,0,0
"368","cm_t4",1,"team1",26,5,0,0,0,0,0
"369","cm_t4",1,"team1",26,5,0,0,0,0,0
"370","cm_t4",1,"team1",26,16,0,0,0,0,0
"371","cm_t4",2,"team1",24,25,0,0,0,0,0
"372","cm_t4",2,"team1",24,11,0,0,0,0,0
"373","cm_t4",2,"team1",24,7,0,0,0,0,0
"374","cm_t4",2,"team1",24,5,0,0,0,0,0
"375","cm_t4",3,"team1",20,5,0,0,0,0,0
"376","cm_t4",3,"team1",20,3,0,0,0,0,0
"377","cm_t4",3,"team1",20,9,0,0,0,0,0
"378","cm_t4",3,"team1",20,11,0,0,0,0,0
"379","cm_t4",4,"team1",10,17,0,0,0,0,0
"380","cm_t4",4,"team1",10,3,0,0,0,0,0
"381","cm_t4",4,"team1",10,126,0,0,0,0,0
"382","cm_t4",5,"team1",14,7,0,0,0,0,0
"383","cm_t4",5,"team1",14,19,0,0,0,0,0
"384","cm_t4",5,"team1",14,5,0,0,0,0,0
"385","cm_t4",5,"team1",14,5,0,0,0,0,0
"386","cm_t4",6,"team1",30,17,0,0,0,0,0
"387","cm_t4",6,"team1",30,19,0,0,0,0,0
