"","name","date","project","email_count","svn_count","watches","votes","jira_count","jira_type","jira_priority"
"1498","cm_t1",27,"team1",2,14,4,0,1,1,4
"1499","cm_t1",27,"team1",5,11,4,0,1,1,4
"1500","cm_t1",27,"team1",6,5,4,0,1,1,4
"1501","cm_t1",27,"team1",5,20,4,0,1,1,4
"1502","cm_t1",27,"team1",2,20,4,0,1,1,4
"1503","cm_t1",27,"team1",3,11,4,0,1,1,4
"1504","cm_t1",27,"team1",5,9,4,0,1,1,4
"1505","cm_t1",27,"team1",3,5,4,0,1,1,4
"1506","cm_t1",27,"team1",2,11,4,0,1,1,4
"1507","cm_t1",27,"team1",2,9,4,0,1,1,4
"1508","cm_t1",27,"team1",3,9,4,0,1,1,4
"1509","cm_t1",27,"team1",5,7,4,0,1,1,4
"1510","cm_t1",27,"team1",6,14,4,0,1,1,4
"1511","cm_t1",27,"team1",6,9,4,0,1,1,4
"1512","cm_t1",27,"team1",3,14,4,0,1,1,4
"1513","cm_t1",27,"team1",3,20,4,0,1,1,4
"1514","cm_t1",27,"team1",6,49,4,0,1,1,4
"1515","cm_t1",27,"team1",5,9,4,0,1,1,4
"1516","cm_t1",27,"team1",5,14,4,0,1,1,4
"1517","cm_t1",27,"team1",3,5,4,0,1,1,4
"1518","cm_t1",27,"team1",3,9,4,0,1,1,4
"1519","cm_t1",27,"team1",3,49,4,0,1,1,4
"1520","cm_t1",27,"team1",3,20,4,0,1,1,4
"1622","cm_t1",31,"team1",6,5,9,0,1,1,2
"1623","cm_t1",31,"team1",6,5,9,0,1,1,2
"1624","cm_t1",31,"team1",6,5,9,0,1,1,2
"1625","cm_t1",31,"team1",6,5,9,0,1,1,2
"1626","cm_t1",31,"team1",6,16,9,0,1,1,2
"1627","cm_t1",31,"team1",2,5,9,0,1,1,2
"1628","cm_t1",31,"team1",2,16,9,0,1,1,2
"1629","cm_t1",31,"team1",6,16,9,0,1,1,2
"1630","cm_t1",31,"team1",2,5,9,0,1,1,2
"1919","cm_t2",29,"team1",5,5,5,0,1,1,4
"1920","cm_t2",29,"team1",5,3,5,0,1,1,4
"1921","cm_t2",29,"team1",2,3,5,0,1,1,4
"1922","cm_t2",29,"team1",4,5,5,0,1,1,4
"1923","cm_t2",29,"team1",2,3,5,0,1,1,4
"1924","cm_t2",29,"team1",4,3,5,0,1,1,4
"1925","cm_t2",29,"team1",2,3,5,0,1,1,4
"1926","cm_t2",29,"team1",2,5,5,0,1,1,4
"1927","cm_t2",29,"team1",2,3,5,0,1,1,4
"1928","cm_t2",29,"team1",2,5,5,0,1,1,4
"1929","cm_t2",29,"team1",2,5,5,0,1,1,4
"1930","cm_t2",29,"team1",2,5,5,0,1,1,4
"1949","cm_t2",31,"team1",2,13,4,0,1,1,4
"1950","cm_t2",31,"team1",2,11,4,0,1,1,4
"1951","cm_t2",31,"team1",2,4,4,0,1,1,4
"1952","cm_t2",31,"team1",2,13,4,0,1,1,4
"1953","cm_t2",31,"team1",2,13,4,0,1,1,4
"1954","cm_t2",31,"team1",2,11,4,0,1,1,4
"1955","cm_t2",31,"team1",2,11,4,0,1,1,4
"1956","cm_t2",31,"team1",2,11,4,0,1,1,4
"1957","cm_t2",31,"team1",2,4,4,0,1,1,4
"1958","cm_t2",31,"team1",2,4,4,0,1,1,4
"1959","cm_t2",31,"team1",2,4,4,0,1,1,4
"1960","cm_t2",31,"team1",2,13,4,0,1,1,4
"2302","cm_t3",28,"team1",2,4,3,0,1,0,4
"2303","cm_t3",28,"team1",3,4,3,0,1,0,4
"2304","cm_t3",28,"team1",10,4,3,0,1,0,4
"2305","cm_t3",28,"team1",2,4,3,0,1,0,4
"2306","cm_t3",28,"team1",2,4,3,0,1,0,4
"2307","cm_t3",28,"team1",4,4,3,0,1,0,4
"2308","cm_t3",28,"team1",4,4,3,0,1,0,4
"2309","cm_t3",28,"team1",4,4,3,0,1,0,4
"2334","cm_t3",31,"team1",8,3,5,0,1,1,2
"2335","cm_t3",31,"team1",8,3,5,0,1,1,2
"2336","cm_t3",31,"team1",2,3,5,0,1,1,2
"2337","cm_t3",31,"team1",4,3,5,0,1,1,2
"2338","cm_t3",31,"team1",7,3,5,0,1,1,2
"2853","cm_t4",24,"team1",5,15,6,0,1,1,4
"2854","cm_t4",24,"team1",6,15,6,0,1,1,4
"2855","cm_t4",24,"team1",2,15,6,0,1,1,4
"2856","cm_t4",24,"team1",2,15,6,0,1,1,4
"2857","cm_t4",24,"team1",2,15,6,0,1,1,4
"2858","cm_t4",24,"team1",4,15,6,0,1,1,4
"2913","cm_t4",28,"team1",2,9,5,0,1,2,1
"2914","cm_t4",28,"team1",4,3,5,0,1,2,1
"2915","cm_t4",28,"team1",6,9,5,0,1,2,1
"2916","cm_t4",28,"team1",3,3,5,0,1,2,1
"2917","cm_t4",28,"team1",3,9,5,0,1,2,1
"2918","cm_t4",28,"team1",2,3,5,0,1,2,1
"2919","cm_t4",28,"team1",6,3,5,0,1,2,1
"2920","cm_t4",28,"team1",8,9,5,0,1,2,1
"2921","cm_t4",28,"team1",4,3,5,0,1,2,1
"2922","cm_t4",28,"team1",4,9,5,0,1,2,1
"2923","cm_t4",28,"team1",8,3,5,0,1,2,1
"2924","cm_t4",28,"team1",4,9,5,0,1,2,1
"2925","cm_t4",29,"team1",2,3,25,0,3,2,4
"2926","cm_t4",29,"team1",6,3,25,0,3,2,4
"2927","cm_t4",29,"team1",6,5,25,0,3,2,4
"2928","cm_t4",29,"team1",2,3,25,0,3,2,4
"2929","cm_t4",29,"team1",2,5,25,0,3,2,4
"2930","cm_t4",29,"team1",2,5,25,0,3,2,4
"2943","cm_t4",31,"team1",3,9,5,0,2,1,4
"2944","cm_t4",31,"team1",2,9,5,0,2,1,4
"2945","cm_t4",31,"team1",4,5,5,0,2,1,4
"2946","cm_t4",31,"team1",2,22,5,0,2,1,4
"2947","cm_t4",31,"team1",2,5,5,0,2,1,4
"2948","cm_t4",31,"team1",3,9,5,0,2,1,4
"2949","cm_t4",31,"team1",3,22,5,0,2,1,4
"2950","cm_t4",31,"team1",4,9,5,0,2,1,4
"2951","cm_t4",31,"team1",3,5,5,0,2,1,4
"2952","cm_t4",31,"team1",4,22,5,0,2,1,4
"2953","cm_t4",31,"team1",4,9,5,0,2,1,4
"2954","cm_t4",31,"team1",2,9,5,0,2,1,4
"2955","cm_t5",1,"team1",3,22,4,0,1,1,3
"2956","cm_t5",1,"team1",3,46,4,0,1,1,3
"2957","cm_t5",1,"team1",8,46,4,0,1,1,3
"2958","cm_t5",1,"team1",3,7,4,0,1,1,3
"2959","cm_t5",1,"team1",3,1533,4,0,1,1,3
"2960","cm_t5",1,"team1",3,15,4,0,1,1,3
"2961","cm_t5",1,"team1",8,1533,4,0,1,1,3
"2962","cm_t5",1,"team1",3,1533,4,0,1,1,3
"2963","cm_t5",1,"team1",8,15,4,0,1,1,3
"2964","cm_t5",1,"team1",3,6,4,0,1,1,3
"2965","cm_t5",1,"team1",8,46,4,0,1,1,3
"2966","cm_t5",1,"team1",8,6,4,0,1,1,3
"2967","cm_t5",1,"team1",2,7,4,0,1,1,3
"2968","cm_t5",1,"team1",3,15,4,0,1,1,3
"2969","cm_t5",1,"team1",3,15,4,0,1,1,3
"2970","cm_t5",1,"team1",8,22,4,0,1,1,3
"2971","cm_t5",1,"team1",3,46,4,0,1,1,3
"2972","cm_t5",1,"team1",8,7,4,0,1,1,3
"2973","cm_t5",1,"team1",8,15,4,0,1,1,3
"2974","cm_t5",1,"team1",3,22,4,0,1,1,3
"2975","cm_t5",1,"team1",3,6,4,0,1,1,3
"2976","cm_t5",1,"team1",3,46,4,0,1,1,3
"2977","cm_t5",1,"team1",2,46,4,0,1,1,3
"2978","cm_t5",1,"team1",2,1533,4,0,1,1,3
"2979","cm_t5",1,"team1",3,7,4,0,1,1,3
"2980","cm_t5",1,"team1",2,22,4,0,1,1,3
"2981","cm_t5",1,"team1",3,6,4,0,1,1,3
"2982","cm_t5",1,"team1",3,1533,4,0,1,1,3
"2983","cm_t5",1,"team1",8,7,4,0,1,1,3
"2984","cm_t5",1,"team1",3,7,4,0,1,1,3
"2985","cm_t5",1,"team1",3,22,4,0,1,1,3
"2986","cm_t5",1,"team1",8,1533,4,0,1,1,3
"2987","cm_t5",1,"team1",8,6,4,0,1,1,3
"2988","cm_t5",1,"team1",2,15,4,0,1,1,3
"2989","cm_t5",1,"team1",2,6,4,0,1,1,3
"2990","cm_t5",1,"team1",8,22,4,0,1,1,3
"3245","cm_t5",15,"team1",8,13,6,0,1,1,4
"3246","cm_t5",15,"team1",2,5,6,0,1,1,4
"3247","cm_t5",15,"team1",2,9,6,0,1,1,4
"3248","cm_t5",15,"team1",2,5,6,0,1,1,4
"3249","cm_t5",15,"team1",2,9,6,0,1,1,4
"3250","cm_t5",15,"team1",4,13,6,0,1,1,4
"3251","cm_t5",15,"team1",8,9,6,0,1,1,4
"3252","cm_t5",15,"team1",8,5,6,0,1,1,4
"3253","cm_t5",15,"team1",4,9,6,0,1,1,4
"3254","cm_t5",15,"team1",4,5,6,0,1,1,4
"3255","cm_t5",15,"team1",4,9,6,0,1,1,4
"3256","cm_t5",15,"team1",2,12,6,0,1,1,4
"3257","cm_t5",15,"team1",2,9,6,0,1,1,4
"3258","cm_t5",15,"team1",2,9,6,0,1,1,4
"3259","cm_t5",15,"team1",4,13,6,0,1,1,4
"3260","cm_t5",15,"team1",2,5,6,0,1,1,4
"3261","cm_t5",15,"team1",4,12,6,0,1,1,4
"3262","cm_t5",15,"team1",4,5,6,0,1,1,4
"3263","cm_t5",15,"team1",5,9,6,0,1,1,4
"3264","cm_t5",15,"team1",2,5,6,0,1,1,4
"3265","cm_t5",15,"team1",4,9,6,0,1,1,4
"3266","cm_t5",15,"team1",2,5,6,0,1,1,4
"3267","cm_t5",15,"team1",4,5,6,0,1,1,4
"3268","cm_t5",15,"team1",8,9,6,0,1,1,4
"3269","cm_t5",15,"team1",2,5,6,0,1,1,4
"3270","cm_t5",15,"team1",2,12,6,0,1,1,4
"3271","cm_t5",15,"team1",4,9,6,0,1,1,4
"3272","cm_t5",15,"team1",8,5,6,0,1,1,4
"3273","cm_t5",15,"team1",4,5,6,0,1,1,4
"3274","cm_t5",15,"team1",8,5,6,0,1,1,4
"3275","cm_t5",15,"team1",5,9,6,0,1,1,4
"3276","cm_t5",15,"team1",2,13,6,0,1,1,4
"3277","cm_t5",15,"team1",4,5,6,0,1,1,4
"3278","cm_t5",15,"team1",8,12,6,0,1,1,4
"3279","cm_t5",15,"team1",4,5,6,0,1,1,4
"3280","cm_t5",15,"team1",5,13,6,0,1,1,4
"3281","cm_t5",15,"team1",5,5,6,0,1,1,4
"3282","cm_t5",15,"team1",5,12,6,0,1,1,4
"3283","cm_t5",15,"team1",5,5,6,0,1,1,4
"3284","cm_t5",15,"team1",5,5,6,0,1,1,4
"3285","cm_t5",15,"team1",2,13,6,0,1,1,4
"3286","cm_t5",15,"team1",4,12,6,0,1,1,4
"3305","cm_t5",17,"team1",3,5,3,0,1,0,4
"3306","cm_t5",17,"team1",2,5,3,0,1,0,4
"3307","cm_t5",17,"team1",2,5,3,0,1,0,4
"3308","cm_t5",17,"team1",5,5,3,0,1,0,4
"3309","cm_t5",17,"team1",2,5,3,0,1,0,4
"3310","cm_t5",17,"team1",2,5,3,0,1,0,4
"3311","cm_t5",17,"team1",2,5,3,0,1,0,4
"3312","cm_t5",17,"team1",2,3,3,0,1,0,4
"3313","cm_t5",17,"team1",3,10,3,0,1,0,4
"3314","cm_t5",17,"team1",2,10,3,0,1,0,4
"3315","cm_t5",17,"team1",2,5,3,0,1,0,4
"3316","cm_t5",17,"team1",2,5,3,0,1,0,4
"3317","cm_t5",17,"team1",3,5,3,0,1,0,4
"3318","cm_t5",17,"team1",2,10,3,0,1,0,4
"3319","cm_t5",17,"team1",3,3,3,0,1,0,4
"3320","cm_t5",17,"team1",2,5,3,0,1,0,4
"3321","cm_t5",17,"team1",5,5,3,0,1,0,4
"3322","cm_t5",17,"team1",2,5,3,0,1,0,4
"3323","cm_t5",17,"team1",5,10,3,0,1,0,4
"3324","cm_t5",17,"team1",2,3,3,0,1,0,4
"3325","cm_t5",17,"team1",2,3,3,0,1,0,4
"3326","cm_t5",17,"team1",2,5,3,0,1,0,4
"3327","cm_t5",17,"team1",2,5,3,0,1,0,4
"3328","cm_t5",17,"team1",2,10,3,0,1,0,4
"3329","cm_t5",17,"team1",3,5,3,0,1,0,4
"3330","cm_t5",17,"team1",2,5,3,0,1,0,4
"3331","cm_t5",17,"team1",5,5,3,0,1,0,4
"3332","cm_t5",17,"team1",2,10,3,0,1,0,4
"3333","cm_t5",17,"team1",2,3,3,0,1,0,4
"3334","cm_t5",17,"team1",5,3,3,0,1,0,4
"3335","cm_t5",18,"team1",2,13,4,0,1,1,3
"3336","cm_t5",18,"team1",2,17,4,0,1,1,3
"3337","cm_t5",18,"team1",2,7,4,0,1,1,3
"3338","cm_t5",18,"team1",2,11,4,0,1,1,3
"3339","cm_t5",18,"team1",2,10,4,0,1,1,3
"3340","cm_t5",18,"team1",2,135,4,0,1,1,3
"3341","cm_t5",18,"team1",2,7,4,0,1,1,3
"3342","cm_t5",18,"team1",2,29,4,0,1,1,3
"3343","cm_t5",18,"team1",2,13,4,0,1,1,3
"3344","cm_t5",18,"team1",2,23,4,0,1,1,3
"3345","cm_t5",18,"team1",2,17,4,0,1,1,3
"3346","cm_t5",18,"team1",2,23,4,0,1,1,3
"3347","cm_t5",18,"team1",2,7,4,0,1,1,3
"3348","cm_t5",18,"team1",2,135,4,0,1,1,3
"3349","cm_t5",18,"team1",2,23,4,0,1,1,3
"3350","cm_t5",18,"team1",2,13,4,0,1,1,3
"3351","cm_t5",18,"team1",2,7,4,0,1,1,3
"3352","cm_t5",18,"team1",2,3,4,0,1,1,3
"3353","cm_t5",18,"team1",2,135,4,0,1,1,3
"3354","cm_t5",18,"team1",2,10,4,0,1,1,3
"3355","cm_t5",18,"team1",2,17,4,0,1,1,3
"3356","cm_t5",18,"team1",2,135,4,0,1,1,3
"3357","cm_t5",18,"team1",2,29,4,0,1,1,3
"3358","cm_t5",18,"team1",2,17,4,0,1,1,3
"3359","cm_t5",18,"team1",2,11,4,0,1,1,3
"3360","cm_t5",18,"team1",2,29,4,0,1,1,3
"3361","cm_t5",18,"team1",2,3,4,0,1,1,3
"3362","cm_t5",18,"team1",2,3,4,0,1,1,3
"3363","cm_t5",18,"team1",2,7,4,0,1,1,3
"3364","cm_t5",18,"team1",2,11,4,0,1,1,3
"3365","cm_t5",18,"team1",2,13,4,0,1,1,3
"3366","cm_t5",18,"team1",2,7,4,0,1,1,3
"3367","cm_t5",18,"team1",2,11,4,0,1,1,3
"3368","cm_t5",18,"team1",2,3,4,0,1,1,3
"3369","cm_t5",18,"team1",2,7,4,0,1,1,3
"3370","cm_t5",18,"team1",2,7,4,0,1,1,3
"3371","cm_t5",18,"team1",2,23,4,0,1,1,3
"3372","cm_t5",18,"team1",2,10,4,0,1,1,3
"3373","cm_t5",18,"team1",2,10,4,0,1,1,3
"3374","cm_t5",18,"team1",2,29,4,0,1,1,3
"3401","cm_t5",21,"team1",2,7,2,0,1,1,4
"3402","cm_t5",21,"team1",9,7,2,0,1,1,4
"3403","cm_t5",21,"team1",2,25,2,0,1,1,4
"3404","cm_t5",21,"team1",9,4,2,0,1,1,4
"3405","cm_t5",21,"team1",2,28,2,0,1,1,4
"3406","cm_t5",21,"team1",2,28,2,0,1,1,4
"3407","cm_t5",21,"team1",2,4,2,0,1,1,4
"3408","cm_t5",21,"team1",2,4,2,0,1,1,4
"3409","cm_t5",21,"team1",2,28,2,0,1,1,4
"3410","cm_t5",21,"team1",2,25,2,0,1,1,4
"3411","cm_t5",21,"team1",2,25,2,0,1,1,4
"3412","cm_t5",21,"team1",2,4,2,0,1,1,4
"3413","cm_t5",21,"team1",2,4,2,0,1,1,4
"3414","cm_t5",21,"team1",2,4,2,0,1,1,4
"3415","cm_t5",21,"team1",9,25,2,0,1,1,4
"3416","cm_t5",21,"team1",2,4,2,0,1,1,4
"3417","cm_t5",21,"team1",2,7,2,0,1,1,4
"3418","cm_t5",21,"team1",2,25,2,0,1,1,4
"3419","cm_t5",21,"team1",2,4,2,0,1,1,4
"3420","cm_t5",21,"team1",2,4,2,0,1,1,4
"3421","cm_t5",21,"team1",9,4,2,0,1,1,4
"3422","cm_t5",21,"team1",2,4,2,0,1,1,4
"3423","cm_t5",21,"team1",2,28,2,0,1,1,4
"3424","cm_t5",21,"team1",9,28,2,0,1,1,4
"3425","cm_t5",21,"team1",2,7,2,0,1,1,4
"3426","cm_t5",21,"team1",2,7,2,0,1,1,4
"3427","cm_t5",21,"team1",2,25,2,0,1,1,4
"3428","cm_t5",21,"team1",2,7,2,0,1,1,4
"3429","cm_t5",21,"team1",2,28,2,0,1,1,4
"3430","cm_t5",21,"team1",2,4,2,0,1,1,4
"3440","cm_t5",23,"team1",2,5,2,0,1,1,4
"3441","cm_t5",23,"team1",4,5,2,0,1,1,4
"3442","cm_t5",23,"team1",2,13,2,0,1,1,4
"3443","cm_t5",23,"team1",2,13,2,0,1,1,4
"3444","cm_t5",23,"team1",4,13,2,0,1,1,4
"3445","cm_t5",23,"team1",2,29,2,0,1,1,4
"3446","cm_t5",23,"team1",4,13,2,0,1,1,4
"3447","cm_t5",23,"team1",2,29,2,0,1,1,4
"3448","cm_t5",23,"team1",4,29,2,0,1,1,4
"3449","cm_t5",23,"team1",4,5,2,0,1,1,4
"3450","cm_t5",23,"team1",4,29,2,0,1,1,4
"3451","cm_t5",23,"team1",2,5,2,0,1,1,4
"3452","cm_t5",24,"team1",2,7,2,0,1,1,4
"3453","cm_t5",24,"team1",2,7,2,0,1,1,4
"3454","cm_t5",24,"team1",4,7,2,0,1,1,4
"3455","cm_t5",24,"team1",2,6,2,0,1,1,4
"3456","cm_t5",24,"team1",2,6,2,0,1,1,4
"3457","cm_t5",24,"team1",4,7,2,0,1,1,4
"3458","cm_t5",24,"team1",2,7,2,0,1,1,4
"3459","cm_t5",24,"team1",2,7,2,0,1,1,4
"3460","cm_t5",24,"team1",4,6,2,0,1,1,4
"3461","cm_t5",24,"team1",2,7,2,0,1,1,4
"3462","cm_t5",24,"team1",2,6,2,0,1,1,4
"3463","cm_t5",24,"team1",2,7,2,0,1,1,4
"3464","cm_t5",24,"team1",6,6,2,0,1,1,4
"3465","cm_t5",24,"team1",6,7,2,0,1,1,4
"3466","cm_t5",24,"team1",2,7,2,0,1,1,4
"3467","cm_t5",24,"team1",2,7,2,0,1,1,4
"3468","cm_t5",24,"team1",2,6,2,0,1,1,4
"3469","cm_t5",24,"team1",6,7,2,0,1,1,4
"3529","cm_t5",29,"team1",2,7,5,0,1,1,4
"3530","cm_t5",29,"team1",3,7,5,0,1,1,4
"3531","cm_t5",29,"team1",2,5,5,0,1,1,4
"3532","cm_t5",29,"team1",4,13,5,0,1,1,4
"3533","cm_t5",29,"team1",2,11,5,0,1,1,4
"3534","cm_t5",29,"team1",4,7,5,0,1,1,4
"3535","cm_t5",29,"team1",4,5,5,0,1,1,4
"3536","cm_t5",29,"team1",2,7,5,0,1,1,4
"3537","cm_t5",29,"team1",4,7,5,0,1,1,4
"3538","cm_t5",29,"team1",2,11,5,0,1,1,4
"3539","cm_t5",29,"team1",2,5,5,0,1,1,4
"3540","cm_t5",29,"team1",2,7,5,0,1,1,4
"3541","cm_t5",29,"team1",4,7,5,0,1,1,4
"3542","cm_t5",29,"team1",2,13,5,0,1,1,4
"3543","cm_t5",29,"team1",2,5,5,0,1,1,4
"3544","cm_t5",29,"team1",2,7,5,0,1,1,4
"3545","cm_t5",29,"team1",4,11,5,0,1,1,4
"3546","cm_t5",29,"team1",3,5,5,0,1,1,4
"3547","cm_t5",29,"team1",2,7,5,0,1,1,4
"3548","cm_t5",29,"team1",2,13,5,0,1,1,4
"3549","cm_t5",29,"team1",2,7,5,0,1,1,4
"3550","cm_t5",29,"team1",2,11,5,0,1,1,4
"3551","cm_t5",29,"team1",3,7,5,0,1,1,4
"3552","cm_t5",29,"team1",3,11,5,0,1,1,4
"3553","cm_t5",29,"team1",2,7,5,0,1,1,4
"3554","cm_t5",29,"team1",2,7,5,0,1,1,4
"3555","cm_t5",29,"team1",3,13,5,0,1,1,4
"3556","cm_t5",29,"team1",2,7,5,0,1,1,4
"3557","cm_t5",29,"team1",3,7,5,0,1,1,4
"3558","cm_t5",29,"team1",2,13,5,0,1,1,4
"3575","cm_t5",31,"team1",2,3,2,0,1,1,1
"3576","cm_t5",31,"team1",2,3,2,0,1,1,1
"3577","cm_t6",1,"team1",2,4,4,0,2,1,4
"3578","cm_t6",1,"team1",2,7,4,0,2,1,4
"3579","cm_t6",1,"team1",2,17,4,0,2,1,4
"3580","cm_t6",1,"team1",2,4,4,0,2,1,4
"3581","cm_t6",1,"team1",2,4,4,0,2,1,4
"3582","cm_t6",1,"team1",4,4,4,0,2,1,4
"3583","cm_t6",1,"team1",2,7,4,0,2,1,4
"3584","cm_t6",1,"team1",4,17,4,0,2,1,4
"3585","cm_t6",1,"team1",2,17,4,0,2,1,4
"3586","cm_t6",1,"team1",2,7,4,0,2,1,4
"3587","cm_t6",1,"team1",2,7,4,0,2,1,4
"3588","cm_t6",1,"team1",2,17,4,0,2,1,4
"3589","cm_t6",1,"team1",2,17,4,0,2,1,4
"3590","cm_t6",1,"team1",6,4,4,0,2,1,4
"3591","cm_t6",1,"team1",2,4,4,0,2,1,4
"3592","cm_t6",1,"team1",6,7,4,0,2,1,4
"3593","cm_t6",1,"team1",3,4,4,0,2,1,4
"3594","cm_t6",1,"team1",4,7,4,0,2,1,4
"3595","cm_t6",1,"team1",3,7,4,0,2,1,4
"3596","cm_t6",1,"team1",6,17,4,0,2,1,4
"3597","cm_t6",1,"team1",3,17,4,0,2,1,4
"3598","cm_t6",2,"team1",3,5,5,0,1,0,4
"3599","cm_t6",2,"team1",2,5,5,0,1,0,4
