Sub-task;Major;Haohui Mai;Wed, 22 Jan 2014 01:05:21 +0000;Thu, 23 Jan 2014 20:30:50 +0000;0;3;hadoop-hdfs-project
Bug;Major;Unassigned;Tue, 21 Jan 2014 22:46:32 +0000;Tue, 21 Jan 2014 22:46:32 +0000;0;2;hadoop-hdfs-project
Bug;Major;Nathan Roberts;Tue, 21 Jan 2014 22:16:31 +0000;Tue, 28 Jan 2014 23:36:14 +0000;0;4;hadoop-hdfs-project
Bug;Major;Unassigned;Tue, 21 Jan 2014 21:02:08 +0000;Tue, 21 Jan 2014 21:02:08 +0000;0;1;hadoop-hdfs-project
Sub-task;Major;Abin Shahab;Tue, 21 Jan 2014 20:09:41 +0000;Sat, 1 Feb 2014 13:40:00 +0000;0;8;hadoop-hdfs-project
Bug;Major;Unassigned;Tue, 21 Jan 2014 18:54:38 +0000;Tue, 21 Jan 2014 18:54:38 ;0;2;hadoop-hdfs-project
Bug;Trivial;Unassigned;Tue, 21 Jan 2014 05:22:46 +0000;Tue, 21 Jan 2014 05:22:46 +0000;0;2;hadoop-hdfs-project
Improvement;Major;Unassigned;Tue, 21 Jan 2014 03:39:18 +0000;Tue, 21 Jan 2014 03:39:18 +0000;0;2;hadoop-hdfs-project
Bug;Trivial;Kousuke Saruta;Mon, 20 Jan 2014 06:31:15 +0000;Tue, 28 Jan 2014 23:36:30 +0000;0;5;hadoop-hdfs-project
Bug;Major;Chris Nauroth;Sat, 18 Jan 2014 17:42:39 +0000;Thu, 23 Jan 2014 17:43:12 +0000;0;2;hadoop-hdfs-project
Bug;Major;Unassigned;Fri, 17 Jan 2014 23:09:30 +0000;Sat, 18 Jan 2014 05:53:29 +0000;0;2;hadoop-hdfs-project
Sub-task;Major;Haohui Mai;Fri, 17 Jan 2014 22:16:19 +0000;Mon, 27 Jan 2014 19:45:08 +0000;0;3;hadoop-hdfs-project
Bug;Blocker;Unassigned;Fri, 17 Jan 2014 16:46:53 +0000;Thu, 30 Jan 2014 17:06:24 +0000;0;5;hadoop-hdfs-project
Improvement;Trivial;Unassigned;Fri, 17 Jan 2014 01:05:10 +0000;Fri, 17 Jan 2014 01:05:10 +0000;0;2;hadoop-hdfs-project
Bug;Minor;Jing Zhao;Thu, 16 Jan 2014 23:07:56 +0000;Tue, 28 Jan 2014 23:36:31 +0000;0;5;hadoop-hdfs-project
Sub-task;Major;Haohui Mai;Thu, 16 Jan 2014 22:25:26 +0000;Sat, 18 Jan 2014 01:24:13 +0000;0;2;hadoop-hdfs-project
Improvement;Minor;Unassigned;Thu, 16 Jan 2014 21:32:46 +0000;Thu, 16 Jan 2014 21:32:46 +0000;0;4;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 16 Jan 2014 21:29:50 +0000;Thu, 16 Jan 2014 23:07:09 +0000;0;1;hadoop-hdfs-project
Bug;Major;Todd Lipcon;Thu, 16 Jan 2014 20:50:58 +0000;Fri, 31 Jan 2014 13:39:15 +0000;0;8;hadoop-hdfs-project
Bug;Major;Uma Maheswara Rao G;Thu, 16 Jan 2014 19:28:02 +0000;Sat, 25 Jan 2014 13:38:05 +0000;0;4;hadoop-hdfs-project
